# BUSCO version is: 5.4.5 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
37696at4891	Duplicated	tig00000005	957810	958166	+	205.7	105	https://www.orthodb.org/v10?query=37696at4891	40S ribosomal protein S26
37696at4891	Duplicated	tig00000023	425241	425597	+	205.7	105	https://www.orthodb.org/v10?query=37696at4891	40S ribosomal protein S26
37735at4891	Complete	tig00000010	827964	828470	+	161.4	141	https://www.orthodb.org/v10?query=37735at4891	Rrp15p-domain-containing protein
37786at4891	Complete	tig00000007	70265	70885	-	159.5	134	https://www.orthodb.org/v10?query=37786at4891	Mediator of RNA polymerase II transcription subunit 7
37840at4891	Complete	tig00000001	79109	79648	+	197.4	143	https://www.orthodb.org/v10?query=37840at4891	Shr3 amino acid permease chaperone
37889at4891	Complete	tig00000023	548353	548985	-	119.3	153	https://www.orthodb.org/v10?query=37889at4891	5-formyltetrahydrofolate cyclo-ligase
37906at4891	Complete	tig00000039	135033	136907	+	305.8	342	https://www.orthodb.org/v10?query=37906at4891	SWR1-complex protein 3
37925at4891	Duplicated	tig00000001	88219	88662	+	232.7	125	https://www.orthodb.org/v10?query=37925at4891	H/ACA ribonucleoprotein complex subunit 2
37925at4891	Duplicated	tig00000004	14098	14543	-	217.3	125	https://www.orthodb.org/v10?query=37925at4891	H/ACA ribonucleoprotein complex subunit 2
37939at4891	Complete	tig00000061	319535	320140	+	186.6	131	https://www.orthodb.org/v10?query=37939at4891	Integral membrane protein
37965at4891	Complete	tig00000083	264699	266234	-	227.6	329	https://www.orthodb.org/v10?query=37965at4891	Protein FYV10
37978at4891	Complete	tig00000022	337611	337976	+	140.4	93	https://www.orthodb.org/v10?query=37978at4891	Transcription initiation factor IIA subunit 2
38019at4891	Complete	tig00000061	222352	223056	-	241.8	218	https://www.orthodb.org/v10?query=38019at4891	Pre-mRNA-splicing factor ISY1
38028at4891	Complete	tig00000018	293347	293820	-	193.6	132	https://www.orthodb.org/v10?query=38028at4891	ribosomal protein L11
38051at4891	Complete	tig00000031	279870	280484	+	187.0	94	https://www.orthodb.org/v10?query=38051at4891	H/ACA ribonucleoprotein complex subunit
38055at4891	Complete	tig00000007	310158	310955	-	201.2	178	https://www.orthodb.org/v10?query=38055at4891	Mitochondrial distribution and morphology protein 12
38101at4891	Complete	tig00000039	85537	86010	+	112.1	112	https://www.orthodb.org/v10?query=38101at4891	Ribonuclease P/MRP protein subunit POP5
38133at4891	Complete	tig00000034	326471	326836	+	77.3	59	https://www.orthodb.org/v10?query=38133at4891	Long chronological lifespan protein 2
38146at4891	Complete	tig00000014	91323	91568	+	136.1	67	https://www.orthodb.org/v10?query=38146at4891	Zf-CSL-domain-containing protein
38164at4891	Complete	tig00000031	76551	76952	+	93.8	79	https://www.orthodb.org/v10?query=38164at4891	Chromosome transmission fidelity protein 8
38176at4891	Complete	tig00000007	799055	799585	+	157.7	140	https://www.orthodb.org/v10?query=38176at4891	Tma16 superfamily
38257at4891	Complete	tig00000010	336011	337033	+	187.1	218	https://www.orthodb.org/v10?query=38257at4891	mitochondrial ribosomal protein L51
38264at4891	Complete	tig00000001	223255	224403	+	272.6	313	https://www.orthodb.org/v10?query=38264at4891	Regulator of phospholipase D SRF1
38279at4891	Complete	tig00000005	835655	836005	+	104.1	69	https://www.orthodb.org/v10?query=38279at4891	Mediator of RNA polymerase II transcription subunit 31
38355at4891	Complete	tig00000022	611839	612789	-	194.5	187	https://www.orthodb.org/v10?query=38355at4891	Similar to Saccharomyces cerevisiae YKR088C TVP38 Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p
38364at4891	Complete	tig00000037	284838	285824	-	192.7	199	https://www.orthodb.org/v10?query=38364at4891	Ubiquitin-like domain superfamily
38368at4891	Complete	tig00000061	161609	162862	-	212.2	272	https://www.orthodb.org/v10?query=38368at4891	Winged helix-like DNA-binding domain superfamily
38422at4891	Complete	tig00000018	418965	419486	-	189.6	164	https://www.orthodb.org/v10?query=38422at4891	RNA-binding domain superfamily
38461at4891	Complete	tig00000012	531431	531931	+	188.0	125	https://www.orthodb.org/v10?query=38461at4891	Golgi apparatus membrane protein TVP18
38465at4891	Complete	tig00000083	103709	104005	-	110.1	75	https://www.orthodb.org/v10?query=38465at4891	Ubiquitin-related modifier 1
38523at4891	Complete	tig00000005	694243	694827	-	106.2	102	https://www.orthodb.org/v10?query=38523at4891	UDP-N-acetylglucosamine transferase subunit ALG13
38532at4891	Complete	tig00000007	654170	654988	+	136.7	147	https://www.orthodb.org/v10?query=38532at4891	Mediator of RNA polymerase II transcription subunit 4
38540at4891	Complete	tig00000001	1149934	1150860	+	173.8	187	https://www.orthodb.org/v10?query=38540at4891	Manganese/iron superoxide dismutase, C-terminal
38555at4891	Complete	tig00000010	538398	538751	-	124.8	79	https://www.orthodb.org/v10?query=38555at4891	Ribosomal protein S16
38560at4891	Complete	tig00000005	747400	747762	-	171.5	82	https://www.orthodb.org/v10?query=38560at4891	Mitochondrial pyruvate carrier
38648at4891	Complete	tig00000001	935031	935684	+	135.4	113	https://www.orthodb.org/v10?query=38648at4891	Longin-like domain superfamily
38671at4891	Complete	tig00000078	142742	143413	-	87.7	69	https://www.orthodb.org/v10?query=38671at4891	Domain of unknown function DUF4050
38697at4891	Complete	tig00000005	690688	692295	-	210.9	213	https://www.orthodb.org/v10?query=38697at4891	Arrestin, C-terminal
38710at4891	Complete	tig00000005	175381	175677	-	104.0	78	https://www.orthodb.org/v10?query=38710at4891	mitochondrial ribosome small subunit component
38727at4891	Complete	tig00000031	342673	343059	-	108.3	77	https://www.orthodb.org/v10?query=38727at4891	Protein FYV4, mitochondrial
38748at4891	Complete	tig00000031	75622	76362	-	106.6	187	https://www.orthodb.org/v10?query=38748at4891	Protein lunapark
38759at4891	Complete	tig00000012	645032	646012	-	259.2	172	https://www.orthodb.org/v10?query=38759at4891	Putative membrane protein
38778at4891	Complete	tig00000039	60382	60687	+	91.8	61	https://www.orthodb.org/v10?query=38778at4891	Bola-like protein
38787at4891	Complete	tig00000031	221069	221347	-	114.0	73	https://www.orthodb.org/v10?query=38787at4891	Cytochrome c oxidase-assembly factor COX23, mitochondrial
38792at4891	Complete	tig00000001	1247140	1247514	-	143.7	103	https://www.orthodb.org/v10?query=38792at4891	Histone-fold-containing protein
38798at4891	Complete	tig00000001	1058776	1059192	-	156.8	118	https://www.orthodb.org/v10?query=38798at4891	Mediator complex, subunit Med21
38811at4891	Complete	tig00000012	177668	177952	+	87.6	70	https://www.orthodb.org/v10?query=38811at4891	Cytochrome c oxidase, subunit VIb
38816at4891	Complete	tig00000018	348917	349663	-	70.6	98	https://www.orthodb.org/v10?query=38816at4891	RNA polymerase III activity
38821at4891	Complete	tig00000001	1476734	1477111	-	179.5	114	https://www.orthodb.org/v10?query=38821at4891	Cytochrome b-c1 complex subunit 7
38822at4891	Complete	tig00000001	762958	763503	-	143.8	126	https://www.orthodb.org/v10?query=38822at4891	SH3 domain
38891at4891	Complete	tig00000010	687287	687732	-	108.6	77	https://www.orthodb.org/v10?query=38891at4891	putative DNA polymerase
38915at4891	Complete	tig00000010	691647	692186	+	110.4	78	https://www.orthodb.org/v10?query=38915at4891	FeS cluster biogenesis
38969at4891	Complete	tig00000012	841825	842187	-	123.6	91	https://www.orthodb.org/v10?query=38969at4891	Transcription initiation factor TFIID subunit 13
38977at4891	Complete	tig00000014	472932	473468	-	126.2	119	https://www.orthodb.org/v10?query=38977at4891	54S ribosomal protein L36, mitochondrial
39065at4891	Complete	tig00000005	239252	239566	-	107.0	60	https://www.orthodb.org/v10?query=39065at4891	Mitochondrial import inner membrane translocase subunit TIM13
39072at4891	Complete	tig00000007	304417	304815	-	196.9	100	https://www.orthodb.org/v10?query=39072at4891	Histone H2A
39075at4891	Complete	tig00000061	530864	531220	-	136.3	94	https://www.orthodb.org/v10?query=39075at4891	Mitochondrial import inner membrane translocase subunit TIM16
39098at4891	Complete	tig00000005	889129	890100	-	178.3	182	https://www.orthodb.org/v10?query=39098at4891	Peroxisomal membrane protein 14
39132at4891	Complete	tig00000018	696166	696438	-	144.6	74	https://www.orthodb.org/v10?query=39132at4891	Ribosomal protein S19/S15
39138at4891	Complete	tig00000012	131845	132435	-	119.4	75	https://www.orthodb.org/v10?query=39138at4891	Protein TMA23
39178at4891	Complete	tig00000010	172012	172971	-	245.4	216	https://www.orthodb.org/v10?query=39178at4891	PLC-like phosphodiesterase
39238at4891	Complete	tig00000083	210358	210819	+	166.4	118	https://www.orthodb.org/v10?query=39238at4891	Mitochondrial fission 1 protein
39239at4891	Duplicated	tig00000019	12462	12983	-	132.8	120	https://www.orthodb.org/v10?query=39239at4891	Protein ILM1
39239at4891	Duplicated	tig00000061	102533	103054	+	132.8	120	https://www.orthodb.org/v10?query=39239at4891	Protein ILM1
39248at4891	Complete	tig00000010	373775	374104	-	133.0	65	https://www.orthodb.org/v10?query=39248at4891	Protein MGR2
39270at4891	Complete	tig00000010	822593	823471	-	106.5	116	https://www.orthodb.org/v10?query=39270at4891	Lysophosphatidic acid acyltransferase
39278at4891	Complete	tig00000061	601448	602110	-	182.3	146	https://www.orthodb.org/v10?query=39278at4891	RNA polymerase Rpb4/RPC9, core
39283at4891	Complete	tig00000078	497089	497736	+	95.8	140	https://www.orthodb.org/v10?query=39283at4891	Ribosome assembly protein 3
39295at4891	Complete	tig00000012	634749	635969	+	248.5	329	https://www.orthodb.org/v10?query=39295at4891	Dolichol kinase
39321at4891	Complete	tig00000001	1449977	1450276	+	139.4	72	https://www.orthodb.org/v10?query=39321at4891	Ubiquitin-like protein
39333at4891	Complete	tig00000005	251517	251957	+	154.5	115	https://www.orthodb.org/v10?query=39333at4891	Assembly factor CBP4
39372at4891	Complete	tig00000061	363049	364578	-	199.8	283	https://www.orthodb.org/v10?query=39372at4891	RNA polymerase I transcription initiation factor TAF1B/Rrn7
39392at4891	Complete	tig00000061	511573	511977	-	114.2	96	https://www.orthodb.org/v10?query=39392at4891	Ribosomal protein L21-like
39485at4891	Complete	tig00000001	1416794	1417147	+	116.5	92	https://www.orthodb.org/v10?query=39485at4891	Mitochondrial zinc maintenance protein 1, mitochondrial
39494at4891	Complete	tig00000001	246697	247098	+	177.5	115	https://www.orthodb.org/v10?query=39494at4891	Frataxin
39508at4891	Complete	tig00000010	603932	605686	+	395.4	464	https://www.orthodb.org/v10?query=39508at4891	Chromatin assembly factor 1 (CAF-1) subunit, putative
39520at4891	Duplicated	tig00000007	926126	926470	-	162.1	98	https://www.orthodb.org/v10?query=39520at4891	synaptobrevin
39520at4891	Duplicated	tig00000039	90332	90580	+	148.7	78	https://www.orthodb.org/v10?query=39520at4891	synaptobrevin
39538at4891	Complete	tig00000034	204843	205076	-	141.8	59	https://www.orthodb.org/v10?query=39538at4891	Cytochrome c oxidase subunit
39556at4891	Complete	tig00000001	330527	331132	-	146.9	130	https://www.orthodb.org/v10?query=39556at4891	B-cell receptor-associated 31-like protein
39582at4891	Complete	tig00000061	133721	134212	-	97.7	112	https://www.orthodb.org/v10?query=39582at4891	DnaJ domain
39593at4891	Complete	tig00000018	108857	109429	+	87.6	113	https://www.orthodb.org/v10?query=39593at4891	RNase P, subunit Pop3
39598at4891	Complete	tig00000005	314053	314649	+	123.0	93	https://www.orthodb.org/v10?query=39598at4891	putative N-terminal peptidyl-methionine acetyltransferase
39612at4891	Complete	tig00000001	486438	487109	-	125.4	153	https://www.orthodb.org/v10?query=39612at4891	p-loop containing nucleoside triphosphate hydrolase protein
39725at4891	Complete	tig00000078	133170	133958	-	107.3	131	https://www.orthodb.org/v10?query=39725at4891	Sensitivity To Red Light Reduced-like, SRR1
39726at4891	Complete	tig00000037	162171	162640	+	94.7	83	https://www.orthodb.org/v10?query=39726at4891	Single-stranded DNA-binding protein
39731at4891	Complete	tig00000001	1366698	1367090	+	139.5	101	https://www.orthodb.org/v10?query=39731at4891	Ribosomal protein L28/L40, mitochondrial
39763at4891	Complete	tig00000005	931058	931852	-	152.4	192	https://www.orthodb.org/v10?query=39763at4891	Pre-mRNA-splicing factor CWC26
39786at4891	Complete	tig00000010	609281	609625	+	115.7	79	https://www.orthodb.org/v10?query=39786at4891	ATP synthase subunit g, mitochondrial
39816at4891	Complete	tig00000014	307783	308673	+	130.1	156	https://www.orthodb.org/v10?query=39816at4891	membrane fusion mating protein FIG1
39848at4891	Complete	tig00000010	881588	882004	+	172.2	118	https://www.orthodb.org/v10?query=39848at4891	Mediator of RNA polymerase II transcription subunit 10
39854at4891	Complete	tig00000018	53125	53451	-	138.2	87	https://www.orthodb.org/v10?query=39854at4891	Zf-DNL-domain-containing protein
39885at4891	Complete	tig00000005	961198	961566	-	149.1	84	https://www.orthodb.org/v10?query=39885at4891	Cytochrome c oxidase subunit 6A, mitochondrial
39894at4891	Complete	tig00000083	266458	266895	+	92.8	103	https://www.orthodb.org/v10?query=39894at4891	ATP synthase assembly factor FMC1
39975at4891	Complete	tig00000023	149758	150063	+	91.1	90	https://www.orthodb.org/v10?query=39975at4891	Prefoldin
39983at4891	Complete	tig00000007	517355	517762	-	133.3	84	https://www.orthodb.org/v10?query=39983at4891	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2
39993at4891	Complete	tig00000061	562830	563354	-	69.8	86	https://www.orthodb.org/v10?query=39993at4891	Ribosome biogenesis protein ALB1
40021at4891	Complete	tig00000061	662978	663760	+	89.6	179	https://www.orthodb.org/v10?query=40021at4891	Autophagy-related protein 27
40035at4891	Complete	tig00000014	11334	11897	-	113.3	118	https://www.orthodb.org/v10?query=40035at4891	Caffeine-induced death protein 2
40036at4891	Complete	tig00000061	559608	560483	-	246.2	213	https://www.orthodb.org/v10?query=40036at4891	Inorganic phosphate transporter PHO86
40039at4891	Complete	tig00000031	502696	503829	+	101.8	143	https://www.orthodb.org/v10?query=40039at4891	Spo11/DNA topoisomerase VI subunit A
40078at4891	Complete	tig00000061	663938	664255	-	105.0	91	https://www.orthodb.org/v10?query=40078at4891	Prefoldin
40108at4891	Complete	tig00000078	458888	459763	+	263.6	224	https://www.orthodb.org/v10?query=40108at4891	Octanoyltransferase
40161at4891	Complete	tig00000005	546335	546595	+	116.8	64	https://www.orthodb.org/v10?query=40161at4891	Acyl-CoA-binding protein
40312at4891	Complete	tig00000012	714251	714718	-	162.6	114	https://www.orthodb.org/v10?query=40312at4891	Respiratory supercomplex factor 1, mitochondrial
40316at4891	Complete	tig00000031	456900	457160	+	144.6	78	https://www.orthodb.org/v10?query=40316at4891	Mitochondrial import inner membrane translocase subunit TIM10
40331at4891	Complete	tig00000078	526790	527098	-	115.0	84	https://www.orthodb.org/v10?query=40331at4891	Prefoldin
40342at4891	Complete	tig00000012	807124	807600	-	128.6	100	https://www.orthodb.org/v10?query=40342at4891	snare-like protein
40345at4891	Complete	tig00000039	82549	83403	+	155.6	186	https://www.orthodb.org/v10?query=40345at4891	Centromere protein Mis12
40378at4891	Complete	tig00000001	445411	447069	+	168.1	286	https://www.orthodb.org/v10?query=40378at4891	ScpA-like, C-terminal
40449at4891	Complete	tig00000014	111505	111765	-	90.2	71	https://www.orthodb.org/v10?query=40449at4891	COX assembly mitochondrial protein
40497at4891	Complete	tig00000012	658494	658961	-	143.7	123	https://www.orthodb.org/v10?query=40497at4891	mitochondrial intermembrane space cysteine motif-containing protein MIC17
40500at4891	Complete	tig00000023	214030	214614	-	104.7	109	https://www.orthodb.org/v10?query=40500at4891	LSM domain, eukaryotic/archaea-type
40564at4891	Complete	tig00000007	45812	46492	+	128.1	105	https://www.orthodb.org/v10?query=40564at4891	PH domain-like protein
40576at4891	Complete	tig00000001	1275437	1276138	+	144.5	180	https://www.orthodb.org/v10?query=40576at4891	pre-60S pre-ribosomal particle subunit
40685at4891	Complete	tig00000023	251848	252117	+	88.3	60	https://www.orthodb.org/v10?query=40685at4891	Complex 1 LYR protein
40701at4891	Complete	tig00000018	346820	347206	-	142.8	110	https://www.orthodb.org/v10?query=40701at4891	Prefoldin subunit 4
40770at4891	Complete	tig00000018	218923	219819	-	124.1	173	https://www.orthodb.org/v10?query=40770at4891	RNA polymerase II transcription factor SIII, subunit A
40855at4891	Complete	tig00000012	39337	40005	+	149.8	155	https://www.orthodb.org/v10?query=40855at4891	Protein phosphatase inhibitor 2 (IPP-2)
40930at4891	Complete	tig00000014	736154	736426	+	85.3	62	https://www.orthodb.org/v10?query=40930at4891	Ribosomal protein L37, mitochondrial
40939at4891	Complete	tig00000007	311164	311745	+	120.4	108	https://www.orthodb.org/v10?query=40939at4891	Similar to Saccharomyces cerevisiae YOL008W COQ10 Coenzyme Q (Ubiquinone) binding protein
