ID or #		Start	End	Type	Contig
rna-NM_001182830.2		907364	910786	complete	tig00000012:29587-26165
exon-NM_001182830.2-1		907364	910786	complete	tig00000012:29587-26165
cds-NP_014050.2		907364	910786	complete	tig00000012:29587-26165
gene-YMR318C		911061	912143	complete	tig00000012:25890-24808
rna-NM_001182831.3		911061	912143	complete	tig00000012:25890-24808
exon-NM_001182831.3-1		911061	912143	complete	tig00000012:25890-24808
cds-NP_014051.3		911061	912143	complete	tig00000012:25890-24808
gene-YMR319C		912880	914538	complete	tig00000012:24071-22413
rna-NM_001182832.1		912880	914538	complete	tig00000012:24071-22413
exon-NM_001182832.1-1		912880	914538	complete	tig00000012:24071-22413
cds-NP_014052.1		912880	914538	complete	tig00000012:24071-22413
gene-YMR320W		916746	917051	complete	tig00000012:20205-19900
rna-NM_001348871.1		916746	917051	complete	tig00000012:20205-19900
exon-NM_001348871.1-1		916746	917051	complete	tig00000012:20205-19900
cds-NP_001335810.1		916746	917051	complete	tig00000012:20205-19900
gene-YMR321C		917579	917896	complete	tig00000012:19372-19055
rna-NM_001182834.3		917579	917896	complete	tig00000012:19372-19055
exon-NM_001182834.3-1		917579	917896	complete	tig00000012:19372-19055
cds-NP_014054.3		917579	917896	complete	tig00000012:19372-19055
id-NC_001145.3:917896..918366		917896	918366	complete	tig00000012:19055-18585
gene-YMR322C		918366	919079	complete	tig00000012:18585-17872
rna-NM_001182835.1		918366	919079	complete	tig00000012:18585-17872
exon-NM_001182835.1-1		918366	919079	complete	tig00000012:18585-17872
cds-NP_014055.1		918366	919079	complete	tig00000012:18585-17872
gene-YMR323W		920088	921401	complete	tig00000012:16863-15550
rna-NM_001182836.3		920088	921401	complete	tig00000012:16863-15550
exon-NM_001182836.3-1		920088	921401	complete	tig00000012:16863-15550
cds-NP_014056.3		920088	921401	complete	tig00000012:16863-15550
gene-YMR325W		922641	923015	complete	tig00000012:14310-13936
rna-NM_001182838.1		922641	923015	complete	tig00000012:14310-13936
exon-NM_001182838.1-1		922641	923015	complete	tig00000012:14310-13936
cds-NP_014058.1		922641	923015	complete	tig00000012:14310-13936
id-NC_001145.3:923015..923494		923015	923494	complete	tig00000012:13936-13457
id-NC_001145.3:923541..924431		923541	924431	partial	tig00000012:13410-12205
NC_001146.8:1..784333		1	784333	partial	tig00000018:998-766503,tig00000023:578634-571951,tig00000021:18153-12158
id-NC_001146.8:1..7428		1	7428	complete	tig00000018:998-8425
gene-YNL339C		371	6098	complete	tig00000018:1368-7095
rna-NM_001183177.1		371	6098	complete	tig00000018:1368-7095
exon-NM_001183177.1-1		6080	6098	complete	tig00000018:7077-7095
exon-NM_001183177.1-2		371	5931	complete	tig00000018:1368-6928
cds-NP_014060.1		6080	6098	complete	tig00000018:7077-7095
cds-NP_014060.1		371	5931	complete	tig00000018:1368-6928
gene-YNL336W		8330	9475	complete	tig00000018:9327-10472
rna-NM_001183174.1		8330	9475	complete	tig00000018:9327-10472
exon-NM_001183174.1-1		8330	9475	complete	tig00000018:9327-10472
cds-NP_014063.1		8330	9475	complete	tig00000018:9327-10472
gene-YNL335W		11452	12129	complete	tig00000018:12449-13126
rna-NM_001183173.1		11452	12129	complete	tig00000018:12449-13126
exon-NM_001183173.1-1		11452	12129	complete	tig00000018:12449-13126
cds-NP_014064.1		11452	12129	complete	tig00000018:12449-13126
gene-YNL334C		12208	12876	complete	tig00000018:13205-13873
rna-NM_001183172.1		12208	12876	complete	tig00000018:13205-13873
exon-NM_001183172.1-1		12208	12876	complete	tig00000018:13205-13873
cds-NP_014065.1		12208	12876	complete	tig00000018:13205-13873
gene-YNL333W		13267	14163	complete	tig00000018:14264-15160
rna-NM_001183171.1		13267	14163	complete	tig00000018:14264-15160
exon-NM_001183171.1-1		13267	14163	complete	tig00000018:14264-15160
cds-NP_014066.1		13267	14163	complete	tig00000018:14264-15160
gene-YNL332W		14832	15854	complete	tig00000018:15829-16851
rna-NM_001183170.1		14832	15854	complete	tig00000018:15829-16851
exon-NM_001183170.1-1		14832	15854	complete	tig00000018:15829-16851
cds-NP_014067.1		14832	15854	complete	tig00000018:15829-16851
gene-YNL331C		16118	17248	complete	tig00000018:17115-18245
rna-NM_001183169.1		16118	17248	complete	tig00000018:17115-18245
exon-NM_001183169.1-1		16118	17248	complete	tig00000018:17115-18245
cds-NP_014068.1		16118	17248	complete	tig00000018:17115-18245
gene-YNL330C		18001	19302	complete	tig00000018:18998-20299
rna-NM_001183168.1		18001	19302	complete	tig00000018:18998-20299
exon-NM_001183168.1-1		18001	19302	complete	tig00000018:18998-20299
cds-NP_014069.1		18001	19302	complete	tig00000018:18998-20299
gene-YNL329C		19541	22633	complete	tig00000018:20538-23630
rna-NM_001183167.1		19541	22633	complete	tig00000018:20538-23630
exon-NM_001183167.1-1		19541	22633	complete	tig00000018:20538-23630
cds-NP_014070.1		19541	22633	complete	tig00000018:20538-23630
gene-YNL328C		22834	23274	complete	tig00000018:23831-24271
rna-NM_001183166.1		22834	23274	complete	tig00000018:23831-24271
exon-NM_001183166.1-1		22834	23274	complete	tig00000018:23831-24271
cds-NP_014071.1		22834	23274	complete	tig00000018:23831-24271
gene-YNL327W		24048	27173	complete	tig00000018:25045-28170
rna-NM_001183165.2		24048	27173	complete	tig00000018:25045-28170
exon-NM_001183165.2-1		24048	27173	complete	tig00000018:25045-28170
cds-NP_014072.2		24048	27173	complete	tig00000018:25045-28170
gene-YNL326C		27337	28347	complete	tig00000018:28334-29344
rna-NM_001183164.1		27337	28347	complete	tig00000018:28334-29344
exon-NM_001183164.1-1		27337	28347	complete	tig00000018:28334-29344
cds-NP_014073.1		27337	28347	complete	tig00000018:28334-29344
id-NC_001146.8:28469..28700		28469	28700	complete	tig00000018:29466-29697
gene-YNL325C		28739	31378	complete	tig00000018:29736-32375
rna-NM_001183163.1		28739	31378	complete	tig00000018:29736-32375
exon-NM_001183163.1-1		28739	31378	complete	tig00000018:29736-32375
cds-NP_014074.1		28739	31378	complete	tig00000018:29736-32375
gene-YNL323W		31944	33188	complete	tig00000018:32941-34185
rna-NM_001183161.1		31944	33188	complete	tig00000018:32941-34185
exon-NM_001183161.1-1		31944	33188	complete	tig00000018:32941-34185
cds-NP_014076.1		31944	33188	complete	tig00000018:32941-34185
gene-YNL322C		33294	34235	complete	tig00000018:34291-35232
rna-NM_001183160.1		33294	34235	complete	tig00000018:34291-35232
exon-NM_001183160.1-1		33294	34235	complete	tig00000018:34291-35232
cds-NP_014077.1		33294	34235	complete	tig00000018:34291-35232
gene-YNL321W		34696	37422	complete	tig00000018:35693-38419
rna-NM_001183159.1		34696	37422	complete	tig00000018:35693-38419
exon-NM_001183159.1-1		34696	37422	complete	tig00000018:35693-38419
cds-NP_014078.1		34696	37422	complete	tig00000018:35693-38419
gene-YNL320W		37700	38554	complete	tig00000018:38697-39551
rna-NM_001183158.1		37700	38554	complete	tig00000018:38697-39551
exon-NM_001183158.1-1		37700	38554	complete	tig00000018:38697-39551
cds-NP_014079.1		37700	38554	complete	tig00000018:38697-39551
gene-YNL318C		38707	40329	complete	tig00000018:39704-41326
rna-NM_001183156.1		38707	40329	complete	tig00000018:39704-41326
exon-NM_001183156.1-1		38707	40329	complete	tig00000018:39704-41326
cds-NP_014081.1		38707	40329	complete	tig00000018:39704-41326
gene-YNL317W		40619	42016	complete	tig00000018:41616-43013
rna-NM_001183155.1		40619	42016	complete	tig00000018:41616-43013
exon-NM_001183155.1-1		40619	42016	complete	tig00000018:41616-43013
cds-NP_014082.1		40619	42016	complete	tig00000018:41616-43013
gene-YNL316C		42071	43075	complete	tig00000018:43068-44072
rna-NM_001183154.1		42071	43075	complete	tig00000018:43068-44072
exon-NM_001183154.1-1		42071	43075	complete	tig00000018:43068-44072
cds-NP_014083.2		42071	43075	complete	tig00000018:43068-44072
gene-YNL315C		43324	44280	complete	tig00000018:44321-45277
rna-NM_001183153.1		43324	44280	complete	tig00000018:44321-45277
exon-NM_001183153.1-1		43324	44280	complete	tig00000018:44321-45277
cds-NP_014084.1		43324	44280	complete	tig00000018:44321-45277
gene-YNL314W		44447	45214	complete	tig00000018:45444-46211
rna-NM_001183152.1		44447	45214	complete	tig00000018:45444-46211
exon-NM_001183152.1-1		44447	45214	complete	tig00000018:45444-46211
cds-NP_014085.1		44447	45214	complete	tig00000018:45444-46211
gene-YNL313C		45308	48022	complete	tig00000018:46305-49019
rna-NM_001183151.1		45308	48022	complete	tig00000018:46305-49019
exon-NM_001183151.1-1		45308	48022	complete	tig00000018:46305-49019
cds-NP_014086.1		45308	48022	complete	tig00000018:46305-49019
gene-YNL312W		48287	49216	complete	tig00000018:49284-50213
rna-NM_001183150.1		48287	49216	complete	tig00000018:49284-50213
exon-NM_001183150.1-1		48287	48293	complete	tig00000018:49284-49290
exon-NM_001183150.1-2		48402	49216	complete	tig00000018:49399-50213
cds-NP_014087.1		48287	48293	complete	tig00000018:49284-49290
cds-NP_014087.1		48402	49216	complete	tig00000018:49399-50213
gene-YNL311C		49397	51688	complete	tig00000018:50394-52685
rna-NM_001183149.1		49397	51688	complete	tig00000018:50394-52685
exon-NM_001183149.1-1		49397	51688	complete	tig00000018:50394-52685
cds-NP_014088.1		49397	51688	complete	tig00000018:50394-52685
gene-YNL310C		51907	52431	complete	tig00000018:52904-53428
rna-NM_001183148.1		51907	52431	complete	tig00000018:52904-53428
exon-NM_001183148.1-1		51907	52431	complete	tig00000018:52904-53428
cds-NP_014089.2		51907	52431	complete	tig00000018:52904-53428
gene-YNL309W		52662	53924	complete	tig00000018:53659-54921
rna-NM_001183147.1		52662	53924	complete	tig00000018:53659-54921
exon-NM_001183147.1-1		52662	53924	complete	tig00000018:53659-54921
cds-NP_014090.2		52662	53924	complete	tig00000018:53659-54921
gene-YNL308C		54122	55897	complete	tig00000018:55119-56894
rna-NM_001183146.1		54122	55897	complete	tig00000018:55119-56894
exon-NM_001183146.1-1		54122	55897	complete	tig00000018:55119-56894
cds-NP_014091.1		54122	55897	complete	tig00000018:55119-56894
gene-YNL307C		56446	57573	complete	tig00000018:57443-58570
rna-NM_001183145.1		56446	57573	complete	tig00000018:57443-58570
exon-NM_001183145.1-1		56446	57573	complete	tig00000018:57443-58570
cds-NP_014092.1		56446	57573	complete	tig00000018:57443-58570
gene-YNL306W		58155	58808	complete	tig00000018:59152-59805
rna-NM_001183144.1		58155	58808	complete	tig00000018:59152-59805
exon-NM_001183144.1-1		58155	58808	complete	tig00000018:59152-59805
cds-NP_014093.1		58155	58808	complete	tig00000018:59152-59805
gene-YNL305C		58898	59791	complete	tig00000018:59895-60788
rna-NM_001183143.1		58898	59791	complete	tig00000018:59895-60788
exon-NM_001183143.1-1		58898	59791	complete	tig00000018:59895-60788
cds-NP_014094.1		58898	59791	complete	tig00000018:59895-60788
gene-YNL304W		60297	61550	complete	tig00000018:61294-62547
rna-NM_001183142.1		60297	61550	complete	tig00000018:61294-62547
exon-NM_001183142.1-1		60297	61550	complete	tig00000018:61294-62547
cds-NP_014095.2		60297	61550	complete	tig00000018:61294-62547
id-NC_001146.8:61599..61895		61599	61895	complete	tig00000018:62596-62892
gene-YNL302C		61958	62943	complete	tig00000018:62955-63940
rna-NM_001183140.1		61958	62943	complete	tig00000018:62955-63940
exon-NM_001183140.1-1		62924	62943	complete	tig00000018:63921-63940
exon-NM_001183140.1-2		61958	62372	complete	tig00000018:62955-63369
cds-NP_014097.1		62924	62943	complete	tig00000018:63921-63940
cds-NP_014097.1		61958	62372	complete	tig00000018:62955-63369
gene-YNL301C		63570	64562	complete	tig00000018:64567-65559
rna-NM_001183139.1		63570	64562	complete	tig00000018:64567-65559
exon-NM_001183139.1-1		64451	64562	complete	tig00000018:65448-65559
exon-NM_001183139.1-2		63570	64018	complete	tig00000018:64567-65015
cds-NP_014098.1		64451	64562	complete	tig00000018:65448-65559
cds-NP_014098.1		63570	64018	complete	tig00000018:64567-65015
gene-YNL300W		65744	66052	complete	tig00000018:66741-67049
rna-NM_001183138.1		65744	66052	complete	tig00000018:66741-67049
exon-NM_001183138.1-1		65744	66052	complete	tig00000018:66741-67049
cds-NP_014099.1		65744	66052	complete	tig00000018:66741-67049
gene-YNL299W		66517	68445	complete	tig00000018:67514-69442
rna-NM_001183137.1		66517	68445	complete	tig00000018:67514-69442
exon-NM_001183137.1-1		66517	68445	complete	tig00000018:67514-69442
cds-NP_014100.2		66517	68445	complete	tig00000018:67514-69442
gene-YNL298W		68915	71443	complete	tig00000018:69912-72440
rna-NM_001183136.1		68915	71443	complete	tig00000018:69912-72440
exon-NM_001183136.1-1		68915	71443	complete	tig00000018:69912-72440
cds-NP_014101.1		68915	71443	complete	tig00000018:69912-72440
gene-YNL297C		71673	76583	complete	tig00000018:72670-77580
rna-NM_001183135.1		71673	76583	complete	tig00000018:72670-77580
exon-NM_001183135.1-1		71673	76583	complete	tig00000018:72670-77580
cds-NP_014102.1		71673	76583	complete	tig00000018:72670-77580
gene-YNL295W		76946	78520	complete	tig00000018:77943-79517
rna-NM_001183133.1		76946	78520	complete	tig00000018:77943-79517
exon-NM_001183133.1-1		76946	78520	complete	tig00000018:77943-79517
cds-NP_014104.1		76946	78520	complete	tig00000018:77943-79517
gene-YNL294C		78659	80260	complete	tig00000018:79656-81257
rna-NM_001183132.1		78659	80260	complete	tig00000018:79656-81257
exon-NM_001183132.1-1		78659	80260	complete	tig00000018:79656-81257
cds-NP_014105.1		78659	80260	complete	tig00000018:79656-81257
gene-YNL293W		80640	82541	complete	tig00000018:81637-83538
rna-NM_001183131.1		80640	82541	complete	tig00000018:81637-83538
exon-NM_001183131.1-1		80640	82541	complete	tig00000018:81637-83538
cds-NP_014106.1		80640	82541	complete	tig00000018:81637-83538
gene-YNL292W		82806	84017	complete	tig00000018:83803-85014
rna-NM_001183130.1		82806	84017	complete	tig00000018:83803-85014
exon-NM_001183130.1-1		82806	84017	complete	tig00000018:83803-85014
cds-NP_014107.1		82806	84017	complete	tig00000018:83803-85014
gene-YNL291C		84169	85815	complete	tig00000018:85166-86812
rna-NM_001183129.1		84169	85815	complete	tig00000018:85166-86812
exon-NM_001183129.1-1		84169	85815	complete	tig00000018:85166-86812
cds-NP_014108.1		84169	85815	complete	tig00000018:85166-86812
gene-YNL290W		86218	87240	complete	tig00000018:87215-88237
rna-NM_001183128.1		86218	87240	complete	tig00000018:87215-88237
exon-NM_001183128.1-1		86218	87240	complete	tig00000018:87215-88237
cds-NP_014109.1		86218	87240	complete	tig00000018:87215-88237
gene-YNL289W		87897	88736	complete	tig00000018:88894-89733
rna-NM_001183127.1		87897	88736	complete	tig00000018:88894-89733
exon-NM_001183127.1-1		87897	88736	complete	tig00000018:88894-89733
cds-NP_014110.1		87897	88736	complete	tig00000018:88894-89733
gene-YNCN0001W		89210	89306	complete	tig00000018:90207-90303
rna-NR_132249.1		89210	89306	complete	tig00000018:90207-90303
exon-NR_132249.1-1		89210	89306	complete	tig00000018:90207-90303
id-NC_001146.8:89531..89804		89531	89804	complete	tig00000018:90528-90801
gene-YNL288W		90303	91424	complete	tig00000018:91300-92421
rna-NM_001183126.1		90303	91424	complete	tig00000018:91300-92421
exon-NM_001183126.1-1		90303	91424	complete	tig00000018:91300-92421
cds-NP_014111.1		90303	91424	complete	tig00000018:91300-92421
gene-YNL287W		91994	94801	complete	tig00000018:92991-95798
rna-NM_001183125.1		91994	94801	complete	tig00000018:92991-95798
exon-NM_001183125.1-1		91994	94801	complete	tig00000018:92991-95798
cds-NP_014112.1		91994	94801	complete	tig00000018:92991-95798
gene-YNL286W		95223	96080	complete	tig00000018:96220-97077
rna-NM_001183124.1		95223	96080	complete	tig00000018:96220-97077
exon-NM_001183124.1-1		95223	96080	complete	tig00000018:96220-97077
cds-NP_014113.1		95223	96080	complete	tig00000018:96220-97077
gene-YNCN0002C		96241	96312	complete	tig00000018:97238-97309
rna-YNCN0002C		96241	96312	complete	tig00000018:97238-97309
exon-YNCN0002C-1		96241	96312	complete	tig00000018:97238-97309
id-NC_001146.8:96247..96463		96247	96463	complete	tig00000018:97244-97460
id-NC_001146.8:96451..96609		96451	96609	complete	tig00000018:97448-97606
id-NC_001146.8:96610..102523		96610	102523	complete	tig00000018:97607-103520
id-NC_001146.8:96610..96941		96610	96941	complete	tig00000018:97607-97938
gene-YNL284C-B		96964	102232	complete	tig00000018:97961-103229
rna-NM_001184415.2		96964	102232	complete	tig00000018:97961-103229
exon-NM_001184415.2-1		96964	102232	complete	tig00000018:97961-103229
cds-NP_058178.1		100928	102232	complete	tig00000018:101925-103229
cds-NP_058178.1		96964	100926	complete	tig00000018:97961-101923
